Street_bounding,Name_bounding,Address_bounding,Rating_bounding,Place ID,Latitude_bounding,Longitude_bounding,Street_broad,Name_broad,Address_broad,Rating_broad,Latitude_broad,Longitude_broad
butler st,Butler St + 47th,United States,,ChIJYxOve1HyNIgRsfuLiHjZ1yU,40.473871,-79.95795300000002,Butler St,Butler St + 47th,United States,,40.473871,-79.95795300000002
penn ave,Julius Jason M DDS,"243 Fisk Street, Pittsburgh",5.0,ChIJYyOoS0zyNIgRro4-53Jnefo,40.4683881,-79.96006030000001,Penn Ave,Julius Jason M DDS,"243 Fisk Street, Pittsburgh",5.0,40.4683881,-79.96006030000001
penn ave,"Karen M. Moyer, MD","3937 Butler Street, Pittsburgh",5.0,ChIJYzG6xUzyNIgR33B-WNhMfQo,40.4689006,-79.9634566,Butler St,"Karen M. Moyer, MD","3937 Butler Street, Pittsburgh",5.0,40.4689006,-79.9634566
penn ave,"Mary Pat S. Friedlander, MD","3937 Butler Street, Pittsburgh",,ChIJYzG6xUzyNIgRAi7cnm-Rtwk,40.4689006,-79.9634566,Butler St,"Mary Pat S. Friedlander, MD","3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,Merenstein Joel H MD,"3937 Butler Street, Pittsburgh",,ChIJYzG6xUzyNIgRlA-HqW3hTJ0,40.4689006,-79.9634566,Butler St,Merenstein Joel H MD,"3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,Perkins Jonathan J MD,"3937 Butler Street, Pittsburgh",,ChIJYzG6xUzyNIgRxzK4G2DSfEc,40.4689006,-79.9634566,Butler St,Perkins Jonathan J MD,"3937 Butler Street, Pittsburgh",,40.4689006,-79.9634566
penn ave,"Pamela L. Noblit, LCSW","3937 Butler Street, Pittsburgh",,ChIJZ-q-xEzyNIgRDjK1AbXIswA,40.4689045,-79.9634657,34th St,"Pamela L. Noblit, LCSW","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,"Dr. Erin L. Imler, MD","3937 Butler Street, Pittsburgh",,ChIJZ-q-xEzyNIgROCobABy4X8A,40.4689045,-79.9634657,34th St,"Dr. Erin L. Imler, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
penn ave,"Dr. Stephanie A. Gill, MD","3937 Butler Street, Pittsburgh",,ChIJZ-q-xEzyNIgRnFr2z0wSJFc,40.4689045,-79.9634657,34th St,"Dr. Stephanie A. Gill, MD","3937 Butler Street, Pittsburgh",,40.4689045,-79.9634657
liberty ave,Stacy Jr J Matthew DDS,"4607 Liberty Avenue, Pittsburgh",5.0,ChIJZ08krUfyNIgR-EvNy-45Es0,40.462667,-79.950473,Liberty Ave,Stacy Jr J Matthew DDS,"4607 Liberty Avenue, Pittsburgh",5.0,40.462667,-79.950473
liberty ave,Friendship Ave + Howley,United States,,ChIJZ0_udUbyNIgR7DR0iLca5Ww,40.46510900000001,-79.95106899999999,,,,,,
liberty ave,Don at Salon DeMarzano,"4764 Liberty Avenue, Pittsburgh",4.5,ChIJZ1-GaiTyNIgRvVxT2BF0ejk,40.4608886,-79.947957,,,,,,
penn ave,"PHRQL, Inc.","3706 Butler Street, Pittsburgh",,ChIJZ1ox6vbtNIgRpTsYqDQsHio,40.4663709,-79.9643997,,,,,,
,,,,ChIJZ5SxPFDyNIgReE3GSQ_jTdk,,,Penn Ave,Lawrenceville Place Town Houses,"360 Winesap Drive, Pittsburgh",5.0,40.471244,-79.9548162
penn ave,El Rincon Oaxaqueño,"3817 Butler Street, Pittsburgh",4.6,ChIJZ5ZEkM7zNIgRbD1UL6cJ2m0,40.46756699999999,-79.9642672,34th St,El Rincon Oaxaqueño,"3817 Butler Street, Pittsburgh",4.6,40.46756699999999,-79.9642672
mccandless ave,Rebella Artistry,"849 Stanton Avenue, Pittsburgh",,ChIJZ691DK_zNIgRitU-U29uQQU,40.4807119,-79.9807488,McCandless Ave,Rebella Artistry,"849 Stanton Avenue, Pittsburgh",,40.4807119,-79.9807488
penn ave,La Vostra Pizza,"4053 Butler Street, Pittsburgh",4.5,ChIJZ7lhHsj1NIgRi2cgsq74AH0,40.4694062,-79.96156119999999,Butler St,La Vostra Pizza,"4053 Butler Street, Pittsburgh",4.5,40.4694062,-79.96156119999999
,,,,ChIJZaZtZvTzNIgRDnzQBfw4Wj8,,,34th St,FleetPride,"112 35th Street, Pittsburgh",1.0,40.46455539999999,-79.9685212
,,,,ChIJZcCIEzfyNIgR35DWyI7TKuU,,,Liberty Ave,Vinny's Alignment,"531 Melwood Avenue, Pittsburgh",4.6,40.457129,-79.95448309999999
penn ave,Amazon Locker - Gull,"Rite Aid, 3939 Butler Street, Pittsburgh",,ChIJZeZr58HzNIgR3ZVTFiyTPUE,40.468985,-79.96325499999999,34th St,Amazon Locker - Gull,"Rite Aid, 3939 Butler Street, Pittsburgh",,40.468985,-79.96325499999999
,,,,ChIJZymKEajzNIgR44saWOLvQ8w,,,50th St,Lincoln's P&G Diner,"232 North Avenue, Pittsburgh",4.7,40.481517,-79.97427689999999
,,,,ChIJZymKEajzNIgR63yeyBMEH1U,,,49th St,Lincoln Pharmacy,"232 North Avenue, Pittsburgh",5.0,40.4814278,-79.9743785
liberty ave,"Dr. Amy H. Kao, MD","4815 Liberty Avenue, Pittsburgh",,ChIJ_1QDskDyNIgRVciXUw0ubXU,40.4606097,-79.946843,,,,,,
liberty ave,"Dr. Jacqueline Y. Cope, DO","4815 Liberty Avenue, Pittsburgh",,ChIJ_1QDskDyNIgRWL4aFBJGJ4w,40.4606097,-79.946843,,,,,,
liberty ave,"Dean A Healy, MD","4815 Liberty Avenue Suite 158, Pittsburgh",,ChIJ_1QDskDyNIgRYvsi-z1DmHg,40.4610118,-79.94730779999999,,,,,,
liberty ave,Allegheny Neurological,"4815 Liberty Avenue, Pittsburgh",,ChIJ_1QDskDyNIgRmZlkicixBnQ,40.4607837,-79.9469431,,,,,,
,,,,ChIJ_2EhG6nzNIgRp5O3CRfTw_E,,,45th St,Millvale United Methodist Church,"223 Grant Avenue, Millvale",,40.4789903,-79.9719219
liberty ave,Howley St + Shur Save Drvwy (Gangwish),United States,5.0,ChIJ_6r_GUbyNIgRWCAmuc1EqIs,40.4643983,-79.95226219999999,,,,,,
,,,,ChIJ_83TCKnzNIgRLYasLp7swIc,,,47th St,Nova Cafe Millvale,"224 Grant Avenue, Pittsburgh",4.5,40.4792789,-79.97171039999999
penn ave,Espresso A Mano,"3623 Butler Street, Pittsburgh",4.7,ChIJ_85cpLTzNIgRQYRrGbqmWlI,40.4660544,-79.9651361,Penn Ave,Espresso A Mano,"3623 Butler Street, Pittsburgh",4.7,40.4660544,-79.9651361
,,,,ChIJ_8ixOeLzNIgRDtOMgy3N80g,,,52nd St,Totaro’s Italian Eatery,"220 North Avenue, Millvale",3.4,40.4812342,-79.97438369999999
liberty ave,Keystone Physical Therapy,"4724 Essex Way, Pittsburgh",,ChIJ_9HTfjjyNIgREal8tyEQg-k,40.4599725,-79.9503782,Liberty Ave,Keystone Physical Therapy,"4724 Essex Way, Pittsburgh",,40.4599725,-79.9503782
,,,,ChIJ_9pPoOrzNIgRV_b0ImU9uOE,,,Liberty Ave,Truck Sales at U-Haul,"3700 Bigelow Boulevard, Pittsburgh",,40.4576139,-79.95653080000001
butler st,V3 Flatbread Pizza,"4500 Butler Street, Pittsburgh",4.5,ChIJ_QYsGFLyNIgRZy6AxOT0gq8,40.4721169,-79.9590389,Butler St,V3 Flatbread Pizza,"4500 Butler Street, Pittsburgh",4.5,40.4721169,-79.9590389
liberty ave,Liberty Ave + Pearl,United States,,ChIJ_RtnBkfyNIgRlEfYrS00wpI,40.46209699999999,-79.949748,,,,,,
penn ave,The Salon Pgh,"3706 Butler St Field Day, 2nd Floor, Pittsburgh",,ChIJ_XbHpf3zNIgR4-cLJfKTxfI,40.4663709,-79.9643997,,,,,,
penn ave,Nilo Medical Consulting Group,"3706 Butler Street #313, Pittsburgh",,ChIJ__--1EryNIgR7zdlC0IuwyM,40.4663709,-79.9643997,,,,,,
,,,,ChIJ__-T_aHzNIgRBjOUr_r5HTs,,,56th St,Ironborn Contracting,"3018 Mount Troy Road, Pittsburgh",4.7,40.4788407,-79.9863853
liberty ave,By Binetti,"4106 Howley Street 1st Floor, Pittsburgh",,ChIJ__8rlu_zNIgRWb9svSOj1gs,40.4640645,-79.95357159999999,,,,,,
51st st,Playground Dropout (Formerly Lumberjaxes Axe Throwing),"2 Sedgwick Street, Pittsburgh",4.9,ChIJ__CDbd7vNIgRA-z5bg2SVdk,40.4793193,-79.9745531,48th St,Playground Dropout (Formerly Lumberjaxes Axe Throwing),"2 Sedgwick Street, Pittsburgh",4.9,40.4793193,-79.9745531
penn ave,Butler St + 38th St,United States,,ChIJ_ad5TbPzNIgRFGgM5G_NN1o,40.466967,-79.964263,Butler St,Butler St + 38th St,United States,,40.466967,-79.964263
penn ave,COLOMBINO Coffee,"3817 Butler Street, Pittsburgh",4.8,ChIJ_bL2sYzzNIgREeO7YMNRbsw,40.46756699999999,-79.9642672,34th St,COLOMBINO Coffee,"3817 Butler Street, Pittsburgh",4.8,40.46756699999999,-79.9642672
,,,,ChIJ_dnf0LzzNIgRWPbvK5s93U0,,,51st St,Celik Insurance Agency Inc.,"2407 Mount Troy Road, Pittsburgh",5.0,40.4726478,-79.9832129
penn ave,Carlton Club,"361 42nd Street, Pittsburgh",5.0,ChIJ_wCE9E7yNIgR17xRL-lJSC4,40.4679896,-79.95691959999999,Penn Ave,Carlton Club,"361 42nd Street, Pittsburgh",5.0,40.4679896,-79.95691959999999
,,,,ChIJ_wHxH5TyNIgRKmVmJ0rXxiA,,,34th St,Pittsburgh HVAC Services,"3414 Charlotte Street, Pittsburgh",4.9,40.4633499,-79.9675818
penn ave,Western Union,"3939 Butler Street, Pittsburgh",3.7,ChIJa1RMJk3yNIgRpRPg6fQGf1o,40.4690835,-79.96323900000002,Butler St,Western Union,"3939 Butler Street, Pittsburgh",3.7,40.4690835,-79.96323900000002
,,,,ChIJa3Dq-0PyNIgR78wZMhDrjdw,,,Liberty Ave,aspStation,"4736 Penn Avenue FL 2, Pittsburgh",4.0,40.4652856,-79.94670409999999
butler st,Baseball Field,Pittsburgh,,ChIJa56CpFHyNIgRx4BG-ixncHM,40.4727703,-79.9567788,,,,,,
liberty ave,Cj Hoffman Agency Inc,United States,,ChIJa6sVDkfyNIgR7NibrQO9VdY,40.4617197,-79.9494237,,,,,,
46th st,Saint Nicholas Cemetery,Pittsburgh,,ChIJaQrWU6TzNIgRAOsXmR9bHDc,40.4748924,-79.9783674,46th St,Saint Nicholas Cemetery,Pittsburgh,,40.4748924,-79.9783674
penn ave,Jeremy Raymer Outdoor Art Gallery,"183 35th Street, Pittsburgh",4.9,ChIJaR9SVLTzNIgR5aYcaS_sqwg,40.4643384,-79.9670029,34th St,Jeremy Raymer Outdoor Art Gallery,"183 35th Street, Pittsburgh",4.9,40.4643384,-79.9670029
butler st,Lawrenceville Farmers Market,"115 41st Street, Pittsburgh",4.8,ChIJaSEqiEzyNIgROT0ziaYJEyU,40.4714793,-79.9638593,34th St,Lawrenceville Farmers Market,"115 41st Street, Pittsburgh",4.8,40.4714793,-79.9638593
liberty ave,"Dr. Mukul Y. Dave, DMD","4401 Penn Avenue, Pittsburgh",,ChIJaSLTT0_yNIgR4pMi5psnSJA,40.4661227,-79.9533866,,,,,,
liberty ave,"Dr. Kavitha A. Conti, MD","4401 Penn Avenue, Pittsburgh",,ChIJaSLTT0_yNIgR6oMc_bNOSYA,40.4661227,-79.9533866,,,,,,
liberty ave,"Feras Alissa, MD","4401 Penn Avenue, Pittsburgh",3.0,ChIJaSLTT0_yNIgRJAFjh-jBSY4,40.4660999,-79.95351959999999,,,,,,
liberty ave,"Christopher Follansbee, MD","4401 Penn Avenue, Pittsburgh",,ChIJaSLTT0_yNIgReogFF6asRLk,40.466019,-79.953125,,,,,,
liberty ave,"Dr. Karena G. Lawrence, MD","4401 Penn Avenue, Pittsburgh",,ChIJaSLTT0_yNIgRpm3X6Q2Rv5s,40.4660999,-79.95351959999999,,,,,,
liberty ave,Friendship Ave + Taylor St,United States,5.0,ChIJaShzi0byNIgR_ccsllKFx40,40.464046,-79.949724,,,,,,
,,,,ChIJaU_jbrTzNIgR8Jlpw2nCa6o,,,34th St,Neumeyer Environmental Services Inc,"3527 Smallman Street, Pittsburgh",4.7,40.4652411,-79.9672918
penn ave,Allegheny County Maintenance District 7,"40th Street, Pittsburgh",,ChIJaZjxzqTzNIgRF_5vdAv65Mc,40.47085259999999,-79.96496929999999,34th St,Allegheny County Maintenance District 7,"40th Street, Pittsburgh",,40.47085259999999,-79.96496929999999
liberty ave,Melwood Parklet,Pittsburgh,,ChIJaae-EzbyNIgRcgjFLCh3oPo,40.4599128,-79.9574781,Liberty Ave,Melwood Parklet,Pittsburgh,,40.4599128,-79.9574781
,,,,ChIJab2bXbXzNIgRDj2PQaJYljo,,,Penn Ave,Dreadnought Wines,"3401 Liberty Avenue, Pittsburgh",4.5,40.461966,-79.96541020000001
liberty ave,VINOTEKA // Apteka Bottle Shop,"4606 Penn Avenue, Pittsburgh",1.0,ChIJabuQhzbzNIgRlwNRpZtyQAc,40.4657185,-79.9493265,,,,,,
penn ave,Butler St + 38th St,United States,,ChIJaf5kVLPzNIgR2Zjo9-x3lZ8,40.466735,-79.964298,,,,,,
,,,,ChIJawkyZkryNIgRISvzcd-KmxQ,,,Penn Ave,Petraglia Auto Service,"3800 Liberty Avenue, Pittsburgh",4.7,40.4621558,-79.960595
liberty ave,Allegheny Health Network,"4800 Friendship Avenue, Pittsburgh",2.0,ChIJb-iIr0DyNIgRnMyS0DPaJtI,40.4609627,-79.94692119999999,,,,,,
butler st,The Abbey on Butler Street,"4635 Butler Street, Pittsburgh",4.3,ChIJb026fVHyNIgRp717s78G9n0,40.4738272,-79.9584053,Butler St,The Abbey on Butler Street,"4635 Butler Street, Pittsburgh",4.3,40.4738272,-79.9584053
butler st,Rainstick Dreams,"100 43rd Street #112, Pittsburgh",5.0,ChIJb0RsUDzzNIgRt5jGSLmHzgE,40.4728738,-79.9638856,35th St,Rainstick Dreams,"100 43rd Street #112, Pittsburgh",5.0,40.4728738,-79.9638856
penn ave,Lauren Dornin,"310 Fisk Street, Pittsburgh",,ChIJb5ocTUnyNIgRnmq0qx5dmSw,40.4659797,-79.9579565,Penn Ave,Lauren Dornin,"310 Fisk Street, Pittsburgh",,40.4659797,-79.9579565
penn ave,Umami,"202 38th Street, Pittsburgh",4.6,ChIJbTN0U7PzNIgRbg-WVM1LlSU,40.4666498,-79.9642252,,,,,,
liberty ave,KeyMe Locksmiths,"4411 Howley Street, Pittsburgh",3.7,ChIJbV91_1fBxokRtk1tw2pa7EM,40.46468,-79.95277,,,,,,
51st st,JEM Industries LLC,"10 Sedgwick Street, Pittsburgh",,ChIJbWIuiajzNIgRPEl_ODlkk8g,40.47961149999999,-79.9744565,48th St,JEM Industries LLC,"10 Sedgwick Street, Pittsburgh",,40.47961149999999,-79.9744565
liberty ave,Aesthetic Skin & Laser Center,"4424 Penn Avenue #102, Pittsburgh",4.7,ChIJbX3k-UXyNIgR5D8HWNGfgMk,40.4659071,-79.9526076,,,,,,
liberty ave,Ream Kirsten L DDS,"4424 Penn Avenue, Pittsburgh",5.0,ChIJbX3k-UXyNIgRE3wP4NKikLw,40.4659087,-79.9526266,,,,,,
liberty ave,Pittsburgh Eye Associates,"4202 Penn Avenue, Pittsburgh",4.6,ChIJbX3k-UXyNIgRGpiWcu5cNtY,40.4656042,-79.9542106,,,,,,
liberty ave,"Christopher N. Cecchini, O.D.","4202 Penn Avenue, Pittsburgh",5.0,ChIJbX3k-UXyNIgRWoetbY6e3Jc,40.4656042,-79.9542106,,,,,,
penn ave,MASIMEX,"3812 Penn Avenue, Pittsburgh",,ChIJbYS2vEvyNIgRyOH4EqFezo0,40.464444,-79.96064700000001,Penn Ave,MASIMEX,"3812 Penn Avenue, Pittsburgh",,40.464444,-79.96064700000001
,,,,ChIJbc4LxLvzNIgRU_FQhujZEjA,,,44th St,Lowrie St + Heckleman,United States,,40.468706,-79.97907099999999
liberty ave,Mach9 Robotics,"4041 Liberty Avenue STE 100, Pittsburgh",,ChIJbcly1ojzNIgR4NDnUU0auMY,40.4632515,-79.955743,,,,,,
penn ave,Joey Kennedy Photography,"330 46th Street, Pittsburgh",5.0,ChIJbeYILU7yNIgRbjxj9suP97k,40.4702054,-79.9558125,Penn Ave,Joey Kennedy Photography,"330 46th Street, Pittsburgh",5.0,40.4702054,-79.9558125
penn ave,Baseball Field,Pittsburgh,,ChIJbwHrgUzyNIgR1iV0_2FCcUs,40.4663936,-79.96132419999999,,,,,,
liberty ave,Sunoco Gas Station,"4068 Penn Avenue, Pittsburgh",2.7,ChIJbwnM00jyNIgRYCdtP14CQl8,40.46542960000001,-79.9553218,,,,,,
liberty ave,Angelo Daniel Lupariello,"4564 Penn Avenue, Pittsburgh",,ChIJbzxZLUTyNIgREv8CsUtynME,40.4657828,-79.9499864,,,,,,
,,,,ChIJc0v6A1PzNIgRz9x40fArCP8,,,McCandless Ave,Custom Hair Studio,"227 North Avenue, Millvale",5.0,40.48166680000001,-79.9745439
penn ave,Sanctuary Pittsburgh,"3533 Butler Street, Pittsburgh",4.9,ChIJc18qRJjzNIgR0LqDRIPObFk,40.464947,-79.965942,,,,,,
,,,,ChIJc1kFs6nzNIgRzDGo5ucIkVw,,,48th St,Millvale United Methodist Church,"122 Butler Street, Millvale",,40.480366,-79.9721983
liberty ave,COBRA,"4305 Main Street, Pittsburgh",4.2,ChIJc3XikMPzNIgRIMEvdV023JA,40.464199,-79.9529647,,,,,,
butler st,Chez Lapin,"100 43rd Street #105, Pittsburgh",5.0,ChIJcR1JaGvzNIgRV_iMCv08CAY,40.4725733,-79.9637281,34th St,Chez Lapin,"100 43rd Street #105, Pittsburgh",5.0,40.4725733,-79.9637281
liberty ave,Yolanda,"4606 Liberty Avenue, Pittsburgh",4.8,ChIJcVEorkfyNIgRozlRmi0AJfc,40.4623854,-79.9506748,Liberty Ave,Yolanda,"4606 Liberty Avenue, Pittsburgh",4.8,40.4623854,-79.9506748
liberty ave,Liberty Ave + Canoe,United States,,ChIJcVwXVkjyNIgRuSglKKe-p10,40.463092,-79.955382,,,,,,
butler st,Keith & Co.,"100 43rd Street #211, Pittsburgh",,ChIJcW4tZFXzNIgRRufl5eIbao4,40.4728989,-79.9639163,35th St,Keith & Co.,"100 43rd Street #211, Pittsburgh",,40.4728989,-79.9639163
,,,,ChIJcWYUSqjzNIgRpn44TyeVNEw,,,Plummer St,Millvale Community Center,"416 Lincoln Avenue, Millvale",5.0,40.4809507,-79.9726999
penn ave,Panello,"3703 Butler Street, Pittsburgh",5.0,ChIJcXeHp7TzNIgR7gH2c_BdidY,40.46644120000001,-79.96479649999999,34th St,Panello,"3703 Butler Street, Pittsburgh",5.0,40.46644120000001,-79.96479649999999
butler st,Leslie Park Gallery,"4607 Butler Street, Pittsburgh",5.0,ChIJcYW4rovzNIgRZ5TuH-C3ELY,40.4731853,-79.95884470000001,Butler St,Leslie Park Gallery,"4607 Butler Street, Pittsburgh",5.0,40.4731853,-79.95884470000001
,,,,ChIJcY_WlrXzNIgR9OY5_63RPaQ,,,50th St,Release & Restore Wellness Center,"501 Grant Avenue, Millvale",5.0,40.48034619999999,-79.9741396
liberty ave,Medical Rehabilitation Inc,"4412 Penn Avenue, Pittsburgh",,ChIJcYlmVk_yNIgR7ml7DQ4diUU,40.4658629,-79.9529759,,,,,,
,,,,ChIJc_WdFqnzNIgR1OwpYf3aX-0,,,45th St,Cousins Lounge,"203 Grant Avenue, Millvale",4.6,40.47874059999999,-79.97123710000001
,,,,ChIJcad7-ZrzNIgRfb02ksyIIbA,,,48th St,Tough as nails,"30 Butler Street, Pittsburgh",4.5,40.4796092,-79.9729567
liberty ave,Pizza Italia,"4512 Liberty Avenue, Pittsburgh",4.4,ChIJcahYNUbyNIgRkh-YFLBrnyk,40.46273180000001,-79.9515103,Liberty Ave,Pizza Italia,"4512 Liberty Avenue, Pittsburgh",4.4,40.46273180000001,-79.9515103
penn ave,Penn Ave at 39th St,United States,,ChIJceUAvkvyNIgRGpJpKPNufPE,40.464784,-79.9601795,Penn Ave,Penn Ave at 39th St,United States,,40.464784,-79.9601795
liberty ave,Heating & Air Conditioning,"4700 Lorigan Street, Pittsburgh",3.0,ChIJcyhvIjjyNIgRYc6H47SsRK0,40.4589789,-79.9524299,Liberty Ave,Heating & Air Conditioning,"4700 Lorigan Street, Pittsburgh",3.0,40.4589789,-79.9524299
liberty ave,Bloomfield Bridge,"Martin Luther King Jr. East Busway, Pittsburgh",5.0,ChIJd0wWA6zzNIgRAJ2ox5hXVqw,40.4603451,-79.9559297,Liberty Ave,Bloomfield Bridge,"Martin Luther King Jr. East Busway, Pittsburgh",5.0,40.4603451,-79.9559297
,,,,ChIJd181_qjzNIgRmSzlU8BNmWM,,,Plummer St,Sunoco Gas Station,"300 Grant Avenue, Millvale",2.1,40.4795655,-79.9722123
42nd st,Reserve Township,Reserve Township,,ChIJd2QdaXXzNIgR0J13ljHmHAc,40.4862334,-79.9892034,44th St,Reserve Township,Reserve Township,,40.4862334,-79.9892034
butler st,Ice House Studios,"100 43rd Street, Pittsburgh",4.8,ChIJd3cEy1LyNIgRPzOm-SitCVc,40.472912,-79.9636963,35th St,Ice House Studios,"100 43rd Street, Pittsburgh",4.8,40.472912,-79.9636963
butler st,Kelly Lane,"100 43rd Street #108, Pittsburgh",,ChIJd3cEy1LyNIgRx6IZukmxUh4,40.4728608,-79.9638889,35th St,Kelly Lane,"100 43rd Street #108, Pittsburgh",,40.4728608,-79.9638889
butler st,Helomics Corporation,"91 43rd Street #130, Pittsburgh",4.2,ChIJd4-V93PxNIgRWUDBXN_tvZU,40.473484,-79.96365349999999,35th St,Helomics Corporation,"91 43rd Street #130, Pittsburgh",4.2,40.473484,-79.96365349999999
liberty ave,Eisaman Contract Associates Inc,"4063 Liberty Avenue, Pittsburgh",,ChIJd5Oy9kjyNIgRqm0VA1ldva8,40.4635059,-79.954769,,,,,,
penn ave,Honey Hair Co.,"4053 Penn Avenue, Pittsburgh",4.9,ChIJdRvgXNXzNIgRpLlvrw4-UwE,40.4656332,-79.9559044,,,,,,
,,,,ChIJdSkN9LTzNIgRhu1S3tz49do,,,34th St,Perlora Warehouse,"3524 Charlotte Street, Pittsburgh",,40.4650863,-79.9665117
liberty ave,Nova Dental Associates: Waskowitz Joshua DDS,"4600 Liberty Avenue #1923, Pittsburgh",2.7,ChIJdaWdsUfyNIgR-gZZGCzEVWQ,40.4624191,-79.95089879999999,Liberty Ave,Nova Dental Associates: Waskowitz Joshua DDS,"4600 Liberty Avenue #1923, Pittsburgh",2.7,40.4624191,-79.95089879999999
liberty ave,Nova Dental Associates Dr. Wolff,"4600 Liberty Avenue, Pittsburgh",3.0,ChIJdaWdsUfyNIgRNGli8DnWpAI,40.4624629,-79.9508432,Liberty Ave,Nova Dental Associates Dr. Wolff,"4600 Liberty Avenue, Pittsburgh",3.0,40.4624629,-79.9508432
liberty ave,Love Joie,"4600 Liberty Avenue #1923, Pittsburgh",,ChIJdaWdsUfyNIgRlpa-JYdWl1k,40.4624191,-79.95089879999999,,,,,,
liberty ave,Golba & Associates - Architecture,"4055 Liberty Avenue #3, Pittsburgh",,ChIJdb08-kjyNIgRoV9joqovTQc,40.4634452,-79.9550636,,,,,,
penn ave,Coinhub Bitcoin ATM Teller,"4000 Butler Street, Pittsburgh",,ChIJdc26lUDzNIgRaSfvzzMmqLc,40.4686869,-79.961652,Penn Ave,Coinhub Bitcoin ATM Teller,"4000 Butler Street, Pittsburgh",,40.4686869,-79.961652
penn ave,Noble Newborn,"3700 Butler Street, Pittsburgh",,ChIJdeNzqbTzNIgRNWlnyFxNaNc,40.4662644,-79.9644211,,,,,,
penn ave,The Vandal,"4306 Butler Street, Pittsburgh",4.5,ChIJdfRhi03yNIgRi_2aR5XCEWU,40.4708202,-79.960028,Penn Ave,The Vandal,"4306 Butler Street, Pittsburgh",4.5,40.4708202,-79.960028
penn ave,Una Biologicals,"3707 Butler Street, Pittsburgh",4.9,ChIJdxDZdFLyNIgR9WuaNtWF4bs,40.46652149999999,-79.9646896,34th St,Una Biologicals,"3707 Butler Street, Pittsburgh",4.9,40.46652149999999,-79.9646896
butler st,The Juice Yard,"4417 Butler Street, Pittsburgh",,ChIJe04o9j_zNIgRRy7z7aSMcik,40.47207400000001,-79.9596771,Butler St,The Juice Yard,"4417 Butler Street, Pittsburgh",,40.47207400000001,-79.9596771
,,,,ChIJe2v4zy7zNIgRWiVQxxOcKPs,,,44th St,Harold's Haunt,"142 Grant Avenue, Millvale",4.8,40.478621,-79.9706763
,,,,ChIJe31vNlSPyWcRZrYShwCegx0,,,45th St,Eat Local Shop Small,"215 Grant Avenue, Millvale",,40.4789463,-79.97159169999999
penn ave,New Alliance Federal Credit Union (Lawrenceville),"3709 Butler Street, Pittsburgh",4.3,ChIJe59Da2jzNIgR7BUFPAp-SoE,40.46662329999999,-79.964732,34th St,New Alliance Federal Credit Union (Lawrenceville),"3709 Butler Street, Pittsburgh",4.3,40.46662329999999,-79.964732
penn ave,Reb and Roon Boutique,"4112 Butler Street, Pittsburgh",5.0,ChIJe9xeU3zzNIgRwjemzmo6Dv8,40.4698416,-79.9606687,Penn Ave,Reb and Roon Boutique,"4112 Butler Street, Pittsburgh",5.0,40.4698416,-79.9606687
liberty ave,Khan Adeel DDS,"4600 Liberty Avenue #1923, Pittsburgh",,ChIJeQqBsUfyNIgRlsca-8rmrKs,40.4624191,-79.95089879999999,Liberty Ave,Khan Adeel DDS,"4600 Liberty Avenue #1923, Pittsburgh",,40.4624191,-79.95089879999999
butler st,Pittsburgh Burrito Bus,"Parking, Lot 108 43rd Street, Pittsburgh",3.0,ChIJeVZdw6zzNIgR167wSvsiOTw,40.4724333,-79.9631394,34th St,Pittsburgh Burrito Bus,"Parking, Lot 108 43rd Street, Pittsburgh",3.0,40.4724333,-79.9631394
liberty ave,Zipcar,"4401 Liberty Avenue, Pittsburgh",1.0,ChIJeZX2OUbyNIgRkYe-VTSUwLI,40.46418070000001,-79.9522332,,,,,,
52nd st,"Blackburn, Vint R, Md","132 Howard Street, Millvale",5.0,ChIJe_hM16fzNIgRQQRCSS9xNIE,40.480582,-79.97556,51st St,"Blackburn, Vint R, Md","132 Howard Street, Millvale",5.0,40.480582,-79.97556
liberty ave,"Dr. Valerie C. Greene, MD","4221 Penn Avenue, Pittsburgh",,ChIJea3kNU_yNIgR582_68tcleE,40.4660384,-79.9540023,,,,,,
liberty ave,"Dr. Briana Sacco, MD","4221 Penn Avenue, Pittsburgh",,ChIJea3kNU_yNIgRCEpRtMAYRj0,40.4658745,-79.9542546,,,,,,
liberty ave,"Dr. Anubha Mittal, MD","4401 Penn Avenue, Pittsburgh",,ChIJea3kNU_yNIgRJKUlAttAD-4,40.4661227,-79.9533866,,,,,,
liberty ave,Pittsburg Pediatric Associates: Cowden Sharon N N MD,"4221 Penn Avenue # 402, Pittsburgh",,ChIJea3kNU_yNIgRPmG1U6xoo0I,40.465874,-79.9542556,,,,,,
liberty ave,Garrison Jessica L MD,"4221 Penn Avenue, Pittsburgh",,ChIJea3kNU_yNIgRsRYX7pVxQQ0,40.4660384,-79.9540023,,,,,,
liberty ave,"George J. Francis, MD","4727 Friendship Avenue #300, Pittsburgh",4.9,ChIJea3kNU_yNIgRwB5oHxRnLT0,40.4632342,-79.94816809999999,Liberty Ave,"George J. Francis, MD","4727 Friendship Avenue #300, Pittsburgh",4.9,40.4632342,-79.94816809999999
