Address,Business Name,Street,Rating,Latitude,Longitude,Flag
229 38th st,229 38th St,"229 38th St, Pittsburgh, PA 15201, USA",,40.4661723,-79.9633061,broad_filled
229 40th st,229 40th St,"229 40th St, Pittsburgh, PA 15201, USA",,40.4681729,-79.9612914,broad_filled
229 42nd st,229 42nd St,"229 42nd St, Pittsburgh, PA 15201, USA",,40.4698458,-79.9594675,broad_filled
229 43rd st,229 43rd St,"229 43rd St, Pittsburgh, PA 15201, USA",,40.47022399999999,-79.9592247,broad_filled
229 44th st,229 44th St,"229 44th St, Pittsburgh, PA 15201, USA",,40.4709523,-79.958766,broad_filled
229 45th st,229 45th St,"229 45th St, Pittsburgh, PA 15201, USA",,40.4716578,-79.958243,broad_filled
229 fisk st,229 Fisk St,"229 Fisk St, Pittsburgh, PA 15201, USA",,40.4686543,-79.9604734,broad_filled
229 main st,229 Main,"Newport, KY 41071, United States",0,39.077382,-84.490656,broad_filled
230 36th st,St Augustine's Plaza,penn ave,3.2,40.464839,-79.9644769,consolidated
230 38th st,230 38th St,"230 38th St, Pittsburgh, PA 15201, USA",,40.4660751,-79.9636195,broad_filled
230 42nd st,230 42nd St,"230 42nd St, Pittsburgh, PA 15201, USA",,40.4696752,-79.95960079999999,broad_filled
230 43rd st,The Things You Want,penn ave,,40.46996629999999,-79.9593383,consolidated
230 44th st,230 44th St,"230 44th St, Pittsburgh, PA 15201, USA",,40.4707214,-79.9590144,broad_filled
230 45th st,230 45th St,"230 45th St, Pittsburgh, PA 15201, USA",,40.4713897,-79.9585069,broad_filled
230 48th st,230 48th St,"230 48th St, Pittsburgh, PA 15201, USA",,40.4760322,-79.96326710000001,broad_filled
230 57th st,230 57th St,"230 57th St, Pittsburgh, PA 15201, USA",,40.4837942,-79.94499259999999,broad_filled
230 fisk st,230 Fisk St,"230 Fisk St, Pittsburgh, PA 15201, USA",,40.4684231,-79.9606912,broad_filled
230 main st,230 Main St,"230 Main St, Pittsburgh, PA 15201, USA",,40.4689553,-79.9600854,broad_filled
231 38th st,231 38th St,"231 38th St, Pittsburgh, PA 15201, USA",,40.4661386,-79.963138,broad_filled
231 42nd st,231 42nd St,"231 42nd St, Pittsburgh, PA 15201, USA",,40.4697802,-79.9593323,broad_filled
231 43rd st,231 43rd St,"231 43rd St, Pittsburgh, PA 15201, USA",,40.4701623,-79.9591847,broad_filled
231 44th st,231 44th St,"231 44th St, Pittsburgh, PA 15201, USA",,40.4709336,-79.9587195,broad_filled
231 belltower ln,231 Belltower Ln,"231 Belltower Ln, Pittsburgh, PA 15201, USA",,40.4703507,-79.9589362,broad_filled
231 fisk st,231 Fisk St,"231 Fisk St, Pittsburgh, PA 15201, USA",,40.4686071,-79.9604191,broad_filled
231 main st,231 Main St,"231 Main St, Pittsburgh, PA 15201, USA",,40.4692113,-79.9597912,broad_filled
232 38th st,232 38th St,"232 38th St, Pittsburgh, PA 15201, USA",,40.46607059999999,-79.96352190000002,broad_filled
232 42nd st,232 42nd St,"232 42nd St, Pittsburgh, PA 15201, USA",,40.4696447,-79.9595439,broad_filled
232 43rd st,232 43rd St,"232 43rd St, Pittsburgh, PA 15201, USA",,40.469938,-79.9592839,broad_filled
232 44th st,232 44th St,"232 44th St, Pittsburgh, PA 15201, USA",,40.47068429999999,-79.9589632,broad_filled
232 45th st,232 45th St,"232 45th St, Pittsburgh, PA 15201, USA",,40.471351,-79.95845059999999,broad_filled
232 46th st,232 46th St,"232 46th St, Pittsburgh, PA 15201, USA",,40.4719929,-79.9580684,broad_filled
232 57th st,232 57th St,"232 57th St, Pittsburgh, PA 15201, USA",,40.4837567,-79.9449662,broad_filled
232 fisk st,232 Fisk St,"232 Fisk St, Pittsburgh, PA 15201, USA",,40.4683889,-79.9606407,broad_filled
232 main st,232 Main St,"232 Main St, Pittsburgh, PA 15201, USA",,40.4689095,-79.960042,broad_filled
232 urbana way,232 Urbana Way,"232 Urbana Way, Pittsburgh, PA 15201, USA",,40.4692728,-79.959577,broad_filled
233 37th st,233 37th St,"233 37th St, Pittsburgh, PA 15201, USA",,40.4655067,-79.9636694,broad_filled
233 38th st,233 38th St,"233 38th St, Pittsburgh, PA 15201, USA",,40.4661019,-79.96323369999999,broad_filled
233 40th st,233 40th St,"233 40th St, Pittsburgh, PA 15201, USA",,40.468101,-79.9612104,broad_filled
233 42nd st,233 42nd St,"233 42nd St, Pittsburgh, PA 15201, USA",,40.4697503,-79.9592734,broad_filled
233 43rd st,233 43rd St,"233 43rd St, Pittsburgh, PA 15201, USA",,40.470167,-79.95909069999999,broad_filled
233 44th st,233 44th St,"233 44th St, Pittsburgh, PA 15201, USA",,40.47088249999999,-79.95867070000001,broad_filled
233 belltower ln,233 Belltower Ln,"233 Belltower Ln, Pittsburgh, PA 15201, USA",,40.4702602,-79.95897370000002,broad_filled
233 fisk st,233 Fisk St,"233 Fisk St, Pittsburgh, PA 15201, USA",,40.4685546,-79.96034499999999,broad_filled
233 main st,233 Main St,"233 Main St, Pittsburgh, PA 15201, USA",,40.4691382,-79.9597181,broad_filled
234 37th st,234 37th St,"234 37th St, Pittsburgh, PA 15201, USA",,40.4651784,-79.96400050000001,broad_filled
234 38th st,234 38th St,"234 38th St, Pittsburgh, PA 15201, USA",,40.4660354,-79.96346779999999,broad_filled
234 42nd st,234 42nd St,"234 42nd St, Pittsburgh, PA 15201, USA",,40.4696095,-79.9594777,broad_filled
234 43rd st,234 43rd St,"234 43rd St, Pittsburgh, PA 15201, USA",,40.4698976,-79.95918739999999,broad_filled
234 44th st,234 44th St,"234 44th St, Pittsburgh, PA 15201, USA",,40.4706448,-79.958915,broad_filled
234 45th st,234 45th St,"234 45th St, Pittsburgh, PA 15201, USA",,40.4713078,-79.9584069,broad_filled
234 46th st,234 46th St,"234 46th St, Pittsburgh, PA 15201, USA",,40.4719452,-79.95797670000002,broad_filled
234 57th st,234 57th St,"234 57th St, Pittsburgh, PA 15201, USA",,40.48369,-79.9448788,broad_filled
234 fisk st,234 Fisk St,"234 Fisk St, Pittsburgh, PA 15201, USA",,40.468333,-79.9605859,broad_filled
234 main st,234 Main St,"234 Main St, Pittsburgh, PA 15201, USA",,40.4688638,-79.95995839999999,broad_filled
234 urbana way,234 Urbana Way,"234 Urbana Way, Pittsburgh, PA 15201, USA",,40.469496,-79.95964149999999,broad_filled
235 38th st,235 38th St,"235 38th St, Pittsburgh, PA 15201, USA",,40.46605599999999,-79.9630942,broad_filled
235 40th st,235 40th St,"235 40th St, Pittsburgh, PA 15201, USA",,40.4680526,-79.96112889999999,broad_filled
235 42nd st,235 42nd St,"235 42nd St, Pittsburgh, PA 15201, USA",,40.4697179,-79.9592243,broad_filled
235 44th st,235 44th St,"235 44th St, Pittsburgh, PA 15201, USA",,40.4708435,-79.9586004,broad_filled
235 main st,235 Main St,"235 Main St, Pittsburgh, PA 15201, USA",,40.4690836,-79.9596652,broad_filled
236 38th st,236 38th St,"236 38th St, Pittsburgh, PA 15201, USA",,40.4659903,-79.96340219999999,broad_filled
236 42nd st,236 42nd St,"236 42nd St, Pittsburgh, PA 15201, USA",,40.4695326,-79.95949949999999,broad_filled
236 44th st,236 44th St,"236 44th St, Pittsburgh, PA 15201, USA",,40.4706077,-79.9588653,broad_filled
236 45th st,236 45th St,"236 45th St, Pittsburgh, PA 15201, USA",,40.4712843,-79.9583632,broad_filled
236 57th st,236 57th St,"236 57th St, Pittsburgh, PA 15201, USA",,40.4836517,-79.944836,broad_filled
236 fisk st,236 Fisk St,"236 Fisk St, Pittsburgh, PA 15201, USA",,40.4682718,-79.9605656,broad_filled
236 main st,236 Main St,"236 Main St, Pittsburgh, PA 15201, USA",,40.468802,-79.9599204,broad_filled
236 urbana way,236 Urbana Way,"236 Urbana Way, Pittsburgh, PA 15201, USA",,40.4694669,-79.9595665,broad_filled
237 1/2 42nd st,237 1/2 42nd St,"237 1/2 42nd St, Pittsburgh, PA 15201, USA",,40.4696967,-79.95903489999999,broad_filled
237 37th st,Zion Evangelical Lutheran Church,penn ave,4.4,40.4653802,-79.9635703,consolidated
237 38th st,237 38th St,"237 38th St, Pittsburgh, PA 15201, USA",,40.466038,-79.963141,broad_filled
237 40th st,237 40th St,"237 40th St, Pittsburgh, PA 15201, USA",,40.4680133,-79.96108269999999,broad_filled
237 42nd st,237 42nd St,"237 42nd St, Pittsburgh, PA 15201, USA",,40.4696662,-79.9591227,broad_filled
237 44th st,237 44th St,"237 44th St, Pittsburgh, PA 15201, USA",,40.4707895,-79.9585599,broad_filled
237 45th st,237 45th St,"237 45th St, Pittsburgh, PA 15201, USA",,40.4715575,-79.9582137,broad_filled
237 main st,237 Main St,"237 Main St, Pittsburgh, PA 15201, USA",,40.4690556,-79.9596052,broad_filled
238 38th st,238 38th St,"238 38th St, Pittsburgh, PA 15201, USA",,40.4659292,-79.9633803,broad_filled
238 39th st,238 39th St,"238 39th St, Pittsburgh, PA 15201, USA",,40.46662,-79.9628634,broad_filled
238 42nd st,238 42nd St,"238 42nd St, Pittsburgh, PA 15201, USA",,40.4695409,-79.9593684,broad_filled
238 43rd st,238 43rd St,"238 43rd St, Pittsburgh, PA 15201, USA",,40.46984030000001,-79.9590771,broad_filled
238 44th st,238 44th St,"238 44th St, Pittsburgh, PA 15201, USA",,40.4705683,-79.9588127,broad_filled
238 45th st,238 45th St,"238 45th St, Pittsburgh, PA 15201, USA",,40.4712442,-79.9583056,broad_filled
238 46th st,238 46th St,"238 46th St, Pittsburgh, PA 15201, USA",,40.4718728,-79.9578957,broad_filled
238 57th st,238 57th St,"238 57th St, Pittsburgh, PA 15201, USA",,40.4836449,-79.9448132,broad_filled
238 main st,238 Main St,"Melrose, MA 02176, United States",0,42.449125,-71.06810399999999,broad_filled
238 urbana way,238 Urbana Way,"238 Urbana Way, Pittsburgh, PA 15201, USA",,40.4694603,-79.95956319999999,broad_filled
239 1/2 urbana way,239 Urbana Way,"239 Urbana Way, Pittsburgh, PA 15201, USA",,40.4694067,-79.959514,broad_filled
239 38th st,239 38th St,"239 38th St, Pittsburgh, PA 15201, USA",,40.4659674,-79.96304719999999,broad_filled
239 40th st,239 40th St,"239 40th St, Pittsburgh, PA 15201, USA",,40.4679614,-79.9610349,broad_filled
239 42nd st,239 42nd St,"239 42nd St, Pittsburgh, PA 15201, USA",,40.4696386,-79.9590542,broad_filled
239 44th st,239 44th St,"239 44th St, Pittsburgh, PA 15201, USA",,40.47069279999999,-79.9584063,broad_filled
239 45th st,239 45th St,"239 45th St, Pittsburgh, PA 15201, USA",,40.4715369,-79.95813220000001,broad_filled
239 main st,239 Main St,"239 Main St, Pittsburgh, PA 15201, USA",,40.4689963,-79.95954979999999,broad_filled
239 urbana way,239 Urbana Way,"239 Urbana Way, Pittsburgh, PA 15201, USA",,40.4694067,-79.959514,broad_filled
24 39th st,Scott Electric Lawrenceville,penn ave,4.3,40.4703046,-79.9670452,consolidated
24 39th st,USA Dust Guard,penn ave,5.0,40.47038420000001,-79.96670879999999,consolidated
24 39th st,Wesco Distribution Inc,penn ave,3.0,40.4702525,-79.9667027,consolidated
24 48th st,24 48th St,"24 48th St, Pittsburgh, PA 15201, USA",,40.47618800000001,-79.95841899999999,broad_filled
240 1/2 46th st,240 1/2 46th St,"240 1/2 46th St, Pittsburgh, PA 15201, USA",,40.4717383,-79.9575959,broad_filled
240 38th st,240 38th St,"240 38th St, Pittsburgh, PA 15201, USA",,40.4658853,-79.9632969,broad_filled
240 39th st,240 39th St,"240 39th St, Pittsburgh, PA 15201, USA",,40.4664137,-79.9625523,broad_filled
240 42nd st,240 42nd St,"240 42nd St, Pittsburgh, PA 15201, USA",,40.469478,-79.9593247,broad_filled
240 44th st,240 44th St,"240 44th St, Pittsburgh, PA 15201, USA",,40.4705299,-79.9587718,broad_filled
240 45th st,240 45th St,"240 45th St, Pittsburgh, PA 15201, USA",,40.471196,-79.9582539,broad_filled
240 46th st,240 46th St,"240 46th St, Pittsburgh, PA 15201, USA",,40.4718537,-79.9577583,broad_filled
240 main st,240 Main St,"240 Main St, Pittsburgh, PA 15201, USA",,40.4687501,-79.959696,broad_filled
241 37th st,241 37th St,"241 37th St, Pittsburgh, PA 15201, USA",,40.4652425,-79.9633344,broad_filled
241 38th st,241 38th St,"241 38th St, Pittsburgh, PA 15201, USA",,40.4659572,-79.9630401,broad_filled
241 42nd st,241 42nd St,"241 42nd St, Pittsburgh, PA 15201, USA",,40.4696235,-79.9590215,broad_filled
241 44th st,241 44th St,"241 44th St, Pittsburgh, PA 15201, USA",,40.4706453,-79.9583741,broad_filled
241 fisk st,241 Fisk St,"241 Fisk St, Pittsburgh, PA 15201, USA",,40.46844979999999,-79.9602024,broad_filled
241 main st,241 Main St,"241 Main St, Pittsburgh, PA 15201, USA",,40.4689689,-79.95946239999999,broad_filled
242 38th st,242 38th St,"242 38th St, Pittsburgh, PA 15201, USA",,40.465851,-79.9632405,broad_filled
242 39th st,242 39th St,"242 39th St, Pittsburgh, PA 15201, USA",,40.4665439,-79.9627589,broad_filled
242 42nd st,242 42nd St,"242 42nd St, Pittsburgh, PA 15201, USA",,40.46945059999999,-79.95923730000001,broad_filled
242 44th st,242 44th St,"242 44th St, Pittsburgh, PA 15201, USA",,40.4704973,-79.9587179,broad_filled
242 45th st,242 45th St,"242 45th St, Pittsburgh, PA 15201, USA",,40.4711706,-79.9581884,broad_filled
242 46th st,242 46th St,"242 46th St, Pittsburgh, PA 15201, USA",,40.47170089999999,-79.95755009999999,broad_filled
242 51st st,242 51st St,"242 51st St, Pittsburgh, PA 15201, USA",,40.4786392,-79.9565819,broad_filled
242 main st,242 Main St,"242 Main St, Pittsburgh, PA 15201, USA",,40.4687119,-79.95968529999999,broad_filled
242 urbana way,242 Urbana Way,"242 Urbana Way, Pittsburgh, PA 15201, USA",,40.4693261,-79.9593903,broad_filled
243 37th st,243 37th St,"243 37th St, Pittsburgh, PA 15201, USA",,40.4652152,-79.96324700000001,broad_filled
243 38th st,243 38th St,"243 38th St, Pittsburgh, PA 15201, USA",,40.4659333,-79.96293039999999,broad_filled
243 40th st,243 40th St,"243 40th St, Pittsburgh, PA 15201, USA",,40.467927,-79.9609426,broad_filled
243 42nd st,243 42nd St,"243 42nd St, Pittsburgh, PA 15201, USA",,40.46960199999999,-79.9589811,broad_filled
243 44th st,243 44th St,"243 44th St, Pittsburgh, PA 15201, USA",,40.47059489999999,-79.9584236,broad_filled
243 45th st,243 45th St,"243 45th St, Pittsburgh, PA 15201, USA",,40.4713571,-79.9580363,broad_filled
243 fisk st,Julius Jason M DDS,penn ave,5.0,40.4683881,-79.96006030000001,consolidated
243 main st,243 Main St,"243 Main St, Pittsburgh, PA 15201, USA",,40.46893230000001,-79.9593903,broad_filled
244 1/2 38th st,244 38th St,"244 38th St, Pittsburgh, PA 15201, USA",,40.4657935,-79.9631745,broad_filled
244 38th st,244 38th St,"244 38th St, Pittsburgh, PA 15201, USA",,40.4657935,-79.9631745,broad_filled
244 39th st,244 39th St,"244 39th St, Pittsburgh, PA 15201, USA",,40.4664548,-79.96270090000002,broad_filled
244 42nd st,244 42nd St,"244 42nd St, Pittsburgh, PA 15201, USA",,40.4692988,-79.9593029,broad_filled
244 44th st,244 44th St,"244 44th St, Pittsburgh, PA 15201, USA",,40.4704612,-79.95866819999999,broad_filled
244 45th st,244 45th St,"244 45th St, Pittsburgh, PA 15201, USA",,40.4711479,-79.95815470000001,broad_filled
244 46th st,244 46th St,"244 46th St, Pittsburgh, PA 15201, USA",,40.4716795,-79.9575014,broad_filled
244 fisk st,244 Fisk St,"244 Fisk St, Pittsburgh, PA 15201, USA",,40.4682333,-79.96049719999999,broad_filled
245 37th st,245 37th St,"245 37th St, Pittsburgh, PA 15201, USA",,40.465209,-79.96324299999999,broad_filled
245 38th st,245 38th St,"245 38th St, Pittsburgh, PA 15201, USA",,40.4659098,-79.9628867,broad_filled
245 40th st,245 40th St,"245 40th St, Pittsburgh, PA 15201, USA",,40.4678625,-79.96087589999999,broad_filled
245 42nd st,245 42nd St,"245 42nd St, Pittsburgh, PA 15201, USA",,40.46957219999999,-79.95892429999999,broad_filled
245 44th st,245 44th St,"245 44th St, Pittsburgh, PA 15201, USA",,40.4705875,-79.9582758,broad_filled
245 45th st,245 45th St,"245 45th St, Pittsburgh, PA 15201, USA",,40.4713482,-79.95802599999999,broad_filled
245 service way,245 Service Way,"245 Service Way, Pittsburgh, PA 15201, USA",,40.470973,-79.9582593,broad_filled
246 37th st,246 37th St,"246 37th St, Pittsburgh, PA 15201, USA",,40.4650882,-79.9635734,broad_filled
246 37th st,246 37th St,"246 37th St, Pittsburgh, PA 15201, USA",,40.4650882,-79.9635734,broad_filled
246 37th st apt 1,246 37th St Apartment 1,"246 37th St Apartment 1, Pittsburgh, PA 15201, USA",,40.46493,-79.9633532,broad_filled
246 37th st apt 2,246 37th St Apartment 2,"246 37th St Apartment 2, Pittsburgh, PA 15201, USA",,40.46493,-79.9633532,broad_filled
246 38th st,246 38th St,"246 38th St, Pittsburgh, PA 15201, USA",,40.4657347,-79.96313289999999,broad_filled
246 39th st,246 39th St,"246 39th St, Pittsburgh, PA 15201, USA",,40.4663283,-79.9625179,broad_filled
246 42nd st,246 42nd St,"246 42nd St, Pittsburgh, PA 15201, USA",,40.4693782,-79.9590843,broad_filled
246 45th st,246 45th St,"246 45th St, Pittsburgh, PA 15201, USA",,40.4711235,-79.95810089999999,broad_filled
246 46th st,246 46th St,"246 46th St, Pittsburgh, PA 15201, USA",,40.4716598,-79.95744859999999,broad_filled
246 a ater way,246a Ater Wy,"246a Ater Wy, Pittsburgh, PA 15201, USA",,40.46531400000001,-79.9631189,broad_filled
246 b ater way,246b Ater Wy,"246b Ater Wy, Pittsburgh, PA 15201, USA",,40.4654289,-79.9630178,broad_filled
246 fisk st,246 Fisk St,"246 Fisk St, Pittsburgh, PA 15201, USA",,40.4681714,-79.9604342,broad_filled
247 1/2 42nd st,247 1/2 42nd St,"247 1/2 42nd St, Pittsburgh, PA 15201, USA",,40.46960199999999,-79.9587729,broad_filled
247 37th st,247 37th St,"247 37th St, Pittsburgh, PA 15201, USA",,40.4651345,-79.9632252,broad_filled
247 40th st,247 40th St,"247 40th St, Pittsburgh, PA 15201, USA",,40.4677969,-79.9607807,broad_filled
247 42nd st,247 42nd St,"247 42nd St, Pittsburgh, PA 15201, USA",,40.4695346,-79.9588497,broad_filled
247 44th st,247 44th St,"247 44th St, Pittsburgh, PA 15201, USA",,40.4705423,-79.9582102,broad_filled
247 45th st,247 45th St,"247 45th St, Pittsburgh, PA 15201, USA",,40.4713451,-79.9579559,broad_filled
247 cobalt way,247 Cobalt Way,"247 Cobalt Way, Pittsburgh, PA 15201, USA",,40.4649742,-79.9636733,broad_filled
247 fisk st,247 Fisk St,"247 Fisk St, Pittsburgh, PA 15201, USA",,40.4682691,-79.9599386,broad_filled
247 service way,247 Service Way,"247 Service Way, Pittsburgh, PA 15201, USA",,40.4709233,-79.9582442,broad_filled
248 37th st,248 37th St,"248 37th St, Pittsburgh, PA 15201, USA",,40.465063,-79.96351849999999,broad_filled
248 38th st,Ed's,penn ave,5.0,40.4657279,-79.9629975,consolidated
248 45th st,248 45th St,"248 45th St, Pittsburgh, PA 15201, USA",,40.47108559999999,-79.9580634,broad_filled
248 46th st,248 46th St,"248 46th St, Pittsburgh, PA 15201, USA",,40.4716252,-79.9574159,broad_filled
248 57th st,248 57th St,"248 57th St, Pittsburgh, PA 15201, USA",,40.4834212,-79.94450719999999,broad_filled
248 ater way,248 Ater Wy,"248 Ater Wy, Pittsburgh, PA 15201, USA",,40.4651811,-79.962918,broad_filled
248 fisk st,248 Fisk St,"248 Fisk St, Pittsburgh, PA 15201, USA",,40.4681236,-79.9603882,broad_filled
248 main st,248 Main St,"248 Main St, Pittsburgh, PA 15201, USA",,40.4685694,-79.9595228,broad_filled
249 37th st,249 37th St,"249 37th St, Pittsburgh, PA 15201, USA",,40.46511599999999,-79.9631435,broad_filled
249 38th st,249 38th St,"249 38th St, Pittsburgh, PA 15201, USA",,40.4658307,-79.9627703,broad_filled
249 40th st,249 40th St,"249 40th St, Pittsburgh, PA 15201, USA",,40.467612,-79.9606362,broad_filled
249 42nd st,249 42nd St,"249 42nd St, Pittsburgh, PA 15201, USA",,40.4695106,-79.9586812,broad_filled
249 43rd st,249 43rd St,"249 43rd St, Pittsburgh, PA 15201, USA",,40.4698914,-79.9585665,broad_filled
249 44th st,249 44th St,"249 44th St, Pittsburgh, PA 15201, USA",,40.4705074,-79.958168,broad_filled
249 45th st,249 45th St,"249 45th St, Pittsburgh, PA 15201, USA",,40.471308,-79.9578994,broad_filled
249 57th st,249 57th St,"249 57th St, Pittsburgh, PA 15201, USA",,40.4834928,-79.9442012,broad_filled
249 cobalt way,249 Cobalt Way,"249 Cobalt Way, Pittsburgh, PA 15201, USA",,40.4649751,-79.9635164,broad_filled
249 fisk st,249 Fisk St,"249 Fisk St, Pittsburgh, PA 15201, USA",,40.4682205,-79.95991769999999,broad_filled
249 main st,249 Main St,"249 Main St, Pittsburgh, PA 15201, USA",,40.46882360000001,-79.95916079999999,broad_filled
249 service way,249 Service Way,"249 Service Way, Pittsburgh, PA 15201, USA",,40.4708879,-79.95819689999999,broad_filled
250 36th st,250 36th St,"250 36th St, Pittsburgh, PA 15201, USA",,40.4644628,-79.9641408,broad_filled
250 36th st apt 1,250 36th St Apartment 1,"250 36th St Apartment 1, Pittsburgh, PA 15201, USA",,40.464482,-79.96414419999999,broad_filled
250 36th st apt 2,250 36th St Apartment 2,"250 36th St Apartment 2, Pittsburgh, PA 15201, USA",,40.464482,-79.96414419999999,broad_filled
